defect_id,asset_id,section_id,defect_type,severity,detected_date,overdue_days,status,location
DEF-TSK-00749,AST-S_A-0401,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00750,AST-TRA-0402,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-02,2,OPEN,KM-RKMP-BPL
DEF-TSK-00751,AST-ENG-0023,SEC-RKMP-BPL,RailGrindingDefect,2,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00752,AST-S_A-0220,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00753,AST-TRA-0468,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00754,AST-ENG-0113,SEC-RKMP-BPL,RailGrindingDefect,2,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00755,AST-S_A-0302,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-11-03,2,OPEN,KM-RKMP-BPL
DEF-TSK-00756,AST-TRA-0161,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00757,AST-ENG-0418,SEC-RKMP-BPL,TrackTampingDefect,2,2026-11-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00758,AST-S_A-0322,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00759,AST-TRA-0208,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00760,AST-ENG-0403,SEC-RKMP-BPL,RailGrindingDefect,5,2026-10-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00761,AST-S_A-0408,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-09-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00762,AST-TRA-0195,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-09-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00763,AST-ENG-0155,SEC-RKMP-BPL,JointWeldingDefect,5,2026-09-21,2,OPEN,KM-RKMP-BPL
DEF-TSK-00764,AST-S_A-0080,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-10-10,2,OPEN,KM-RKMP-BPL
DEF-TSK-00765,AST-TRA-0107,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-11-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00766,AST-ENG-0210,SEC-RKMP-BPL,RailGrindingDefect,2,2026-09-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00767,AST-S_A-0180,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00768,AST-TRA-0440,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00769,AST-ENG-0369,SEC-RKMP-BPL,TrackTampingDefect,2,2026-09-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00770,AST-S_A-0048,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00771,AST-TRA-0020,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-10-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00772,AST-ENG-0212,SEC-RKMP-BPL,JointWeldingDefect,5,2026-09-29,2,OPEN,KM-RKMP-BPL
DEF-TSK-00773,AST-S_A-0216,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00774,AST-TRA-0031,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00775,AST-ENG-0368,SEC-RKMP-BPL,JointWeldingDefect,3,2026-11-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00776,AST-S_A-0427,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-11-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00777,AST-TRA-0238,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-10-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00778,AST-ENG-0410,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00779,AST-S_A-0379,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00780,AST-TRA-0084,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00781,AST-ENG-0221,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-09-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00782,AST-S_A-0046,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00783,AST-TRA-0101,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-09-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00784,AST-ENG-0233,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00785,AST-S_A-0083,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-29,2,OPEN,KM-RKMP-BPL
DEF-TSK-00786,AST-TRA-0125,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00787,AST-ENG-0332,SEC-RKMP-BPL,RailGrindingDefect,3,2026-10-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00788,AST-S_A-0409,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00789,AST-TRA-0380,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-11-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00790,AST-ENG-0114,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-10-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00791,AST-S_A-0175,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-11-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00792,AST-TRA-0077,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00793,AST-ENG-0208,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00794,AST-S_A-0090,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-09-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00795,AST-TRA-0468,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-11-13,2,OPEN,KM-RKMP-BPL
DEF-TSK-00796,AST-ENG-0283,SEC-RKMP-BPL,JointWeldingDefect,4,2026-09-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00797,AST-S_A-0140,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-11-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00798,AST-TRA-0270,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-09-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00799,AST-ENG-0164,SEC-RKMP-BPL,TrackTampingDefect,3,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00800,AST-S_A-0207,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00801,AST-TRA-0020,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00802,AST-ENG-0327,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00803,AST-S_A-0353,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-09-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00804,AST-TRA-0184,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00805,AST-ENG-0219,SEC-RKMP-BPL,TrackTampingDefect,4,2026-11-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00806,AST-S_A-0338,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00807,AST-TRA-0129,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00808,AST-ENG-0056,SEC-RKMP-BPL,TrackTampingDefect,2,2026-09-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00809,AST-S_A-0477,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-09-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00810,AST-TRA-0357,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-14,2,OPEN,KM-RKMP-BPL
DEF-TSK-00811,AST-ENG-0494,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-11-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00812,AST-S_A-0332,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00813,AST-TRA-0156,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-08,2,OPEN,KM-RKMP-BPL
DEF-TSK-00814,AST-ENG-0072,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-11-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00815,AST-S_A-0335,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-11-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00816,AST-TRA-0256,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-10-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00817,AST-ENG-0153,SEC-RKMP-BPL,TrackTampingDefect,4,2026-10-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00818,AST-S_A-0109,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00819,AST-TRA-0281,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00820,AST-ENG-0455,SEC-RKMP-BPL,TrackTampingDefect,4,2026-10-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00821,AST-S_A-0249,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-09-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00822,AST-TRA-0047,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-09-09,2,OPEN,KM-RKMP-BPL
DEF-TSK-00823,AST-ENG-0305,SEC-RKMP-BPL,RailGrindingDefect,4,2026-09-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00824,AST-S_A-0438,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00825,AST-TRA-0358,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00826,AST-ENG-0054,SEC-RKMP-BPL,SleeperRenewalDefect,5,2026-10-08,2,OPEN,KM-RKMP-BPL
DEF-TSK-00827,AST-S_A-0348,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-09-27,2,OPEN,KM-RKMP-BPL
DEF-TSK-00828,AST-TRA-0249,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-09-17,2,OPEN,KM-RKMP-BPL
DEF-TSK-00829,AST-ENG-0477,SEC-RKMP-BPL,SleeperRenewalDefect,5,2026-09-15,2,OPEN,KM-RKMP-BPL
DEF-TSK-00830,AST-S_A-0039,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-09-21,2,OPEN,KM-RKMP-BPL
DEF-TSK-00831,AST-TRA-0247,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00832,AST-ENG-0118,SEC-RKMP-BPL,RailGrindingDefect,2,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00833,AST-S_A-0496,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00834,AST-TRA-0162,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-09-24,2,OPEN,KM-RKMP-BPL
DEF-TSK-00835,AST-ENG-0227,SEC-RKMP-BPL,JointWeldingDefect,2,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00836,AST-S_A-0426,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-09-24,2,OPEN,KM-RKMP-BPL
DEF-TSK-00837,AST-TRA-0248,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00838,AST-ENG-0087,SEC-RKMP-BPL,JointWeldingDefect,2,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00839,AST-S_A-0126,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00840,AST-TRA-0097,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00841,AST-ENG-0326,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-11-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00842,AST-S_A-0178,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-10-29,2,OPEN,KM-RKMP-BPL
DEF-TSK-00843,AST-TRA-0197,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-09-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00844,AST-ENG-0222,SEC-RKMP-BPL,JointWeldingDefect,4,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00845,AST-S_A-0130,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-09-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00846,AST-TRA-0475,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-11-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00847,AST-ENG-0425,SEC-RKMP-BPL,RailGrindingDefect,3,2026-09-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00848,AST-S_A-0484,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00849,AST-TRA-0395,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00850,AST-ENG-0197,SEC-RKMP-BPL,SleeperRenewalDefect,5,2026-10-30,2,OPEN,KM-RKMP-BPL
DEF-TSK-00851,AST-S_A-0015,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-10-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00852,AST-TRA-0226,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00853,AST-ENG-0271,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00854,AST-S_A-0090,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-09-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00855,AST-TRA-0110,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00856,AST-ENG-0453,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-09-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00857,AST-S_A-0454,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00858,AST-TRA-0260,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00859,AST-ENG-0384,SEC-RKMP-BPL,RailGrindingDefect,4,2026-09-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00860,AST-S_A-0242,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-11-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00861,AST-TRA-0499,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00862,AST-ENG-0455,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-11-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00863,AST-S_A-0255,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-09-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00864,AST-TRA-0398,SEC-RKMP-BPL,ContactWireReplacementDefect,5,2026-10-07,2,OPEN,KM-RKMP-BPL
DEF-TSK-00865,AST-ENG-0192,SEC-RKMP-BPL,TrackTampingDefect,5,2026-10-15,2,OPEN,KM-RKMP-BPL
DEF-TSK-00866,AST-S_A-0346,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-10-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00867,AST-TRA-0220,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-15,2,OPEN,KM-RKMP-BPL
DEF-TSK-00868,AST-ENG-0454,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00869,AST-S_A-0141,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00870,AST-TRA-0010,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-10-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00871,AST-ENG-0354,SEC-RKMP-BPL,RailGrindingDefect,2,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00872,AST-S_A-0306,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-11-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00873,AST-TRA-0064,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00874,AST-ENG-0053,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-09-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00875,AST-S_A-0362,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00876,AST-TRA-0059,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-11-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00877,AST-ENG-0103,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00878,AST-S_A-0376,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-09-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00879,AST-TRA-0350,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-10-04,2,OPEN,KM-RKMP-BPL
DEF-TSK-00880,AST-ENG-0284,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-09-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00881,AST-S_A-0488,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-02,2,OPEN,KM-RKMP-BPL
DEF-TSK-00882,AST-TRA-0168,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00883,AST-ENG-0089,SEC-RKMP-BPL,JointWeldingDefect,4,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00884,AST-S_A-0367,SEC-RKMP-BPL,PointMachineOverhaulDefect,5,2026-11-10,2,OPEN,KM-RKMP-BPL
DEF-TSK-00885,AST-TRA-0193,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-11-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00886,AST-ENG-0415,SEC-RKMP-BPL,JointWeldingDefect,3,2026-10-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00887,AST-S_A-0428,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-09-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00888,AST-TRA-0075,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-09-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00889,AST-ENG-0016,SEC-RKMP-BPL,JointWeldingDefect,3,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00890,AST-S_A-0444,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00891,AST-TRA-0212,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-11-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00892,AST-ENG-0240,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00893,AST-S_A-0203,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00894,AST-TRA-0178,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00895,AST-ENG-0455,SEC-RKMP-BPL,JointWeldingDefect,2,2026-09-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00896,AST-S_A-0033,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00897,AST-TRA-0223,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00898,AST-ENG-0357,SEC-RKMP-BPL,RailGrindingDefect,5,2026-11-30,2,OPEN,KM-RKMP-BPL
DEF-TSK-00899,AST-S_A-0063,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00900,AST-TRA-0261,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00901,AST-ENG-0310,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00902,AST-S_A-0413,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-10-22,2,OPEN,KM-RKMP-BPL
DEF-TSK-00903,AST-TRA-0101,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00904,AST-ENG-0461,SEC-RKMP-BPL,RailGrindingDefect,5,2026-09-12,2,OPEN,KM-RKMP-BPL
DEF-TSK-00905,AST-S_A-0238,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-11-16,2,OPEN,KM-RKMP-BPL
DEF-TSK-00906,AST-TRA-0013,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-10-18,2,OPEN,KM-RKMP-BPL
DEF-TSK-00907,AST-ENG-0063,SEC-RKMP-BPL,TrackTampingDefect,3,2026-10-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00908,AST-S_A-0384,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-11-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00909,AST-TRA-0035,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00910,AST-ENG-0477,SEC-RKMP-BPL,JointWeldingDefect,4,2026-09-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00911,AST-S_A-0271,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00912,AST-TRA-0238,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00913,AST-ENG-0060,SEC-RKMP-BPL,JointWeldingDefect,2,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00914,AST-S_A-0362,SEC-RKMP-BPL,PointMachineOverhaulDefect,5,2026-09-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00915,AST-TRA-0261,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00916,AST-ENG-0458,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-09-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00917,AST-S_A-0101,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00918,AST-TRA-0220,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-09-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00919,AST-ENG-0390,SEC-RKMP-BPL,JointWeldingDefect,5,2026-11-13,2,OPEN,KM-RKMP-BPL
DEF-TSK-00920,AST-S_A-0137,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00921,AST-TRA-0438,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-09-17,2,OPEN,KM-RKMP-BPL
DEF-TSK-00922,AST-ENG-0372,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00923,AST-S_A-0007,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00924,AST-TRA-0307,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-09-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00925,AST-ENG-0070,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-09-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00926,AST-S_A-0416,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00927,AST-TRA-0119,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-09-29,2,OPEN,KM-RKMP-BPL
DEF-TSK-00928,AST-ENG-0158,SEC-RKMP-BPL,RailGrindingDefect,5,2026-11-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00929,AST-S_A-0230,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00930,AST-TRA-0422,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00931,AST-ENG-0168,SEC-RKMP-BPL,RailGrindingDefect,5,2026-09-16,2,OPEN,KM-RKMP-BPL
DEF-TSK-00932,AST-S_A-0413,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-10-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00933,AST-TRA-0088,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00934,AST-ENG-0118,SEC-RKMP-BPL,JointWeldingDefect,2,2026-11-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00935,AST-S_A-0248,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-31,0,OPEN,KM-RKMP-BPL
