asset_id,asset_type,department,section_id,location,criticality,condition_score,traffic_load,age_years,installation_date,last_maintenance_date
AST-TRA-0383,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0284,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0131,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0339,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0437,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0380,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0063,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0445,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0291,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0247,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0375,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0359,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0220,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0261,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0214,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0374,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0065,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0140,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0219,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0462,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0347,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0265,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0110,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0239,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0066,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0232,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0375,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0166,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0497,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0472,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0241,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0205,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0162,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0351,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0429,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0446,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0225,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0175,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0347,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0269,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0437,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0141,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0152,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0097,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0365,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0036,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0001,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0089,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0346,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0360,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0227,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0208,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0141,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0072,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0292,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0249,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0224,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0356,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0114,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0494,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0059,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0035,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0409,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0256,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0147,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0413,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0438,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0252,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0429,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0368,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0387,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0258,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0246,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0469,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0177,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0428,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0020,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0258,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0180,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0282,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0033,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0391,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0358,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0370,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0235,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0095,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0402,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0447,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0125,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0103,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0217,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0166,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0091,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0293,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0475,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0183,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0244,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0148,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0010,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0255,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0336,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0354,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0019,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0389,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0016,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0295,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0461,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0021,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0287,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0295,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0233,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0098,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0230,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0149,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0427,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0178,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0426,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0127,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0260,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0487,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0161,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0273,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0230,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0137,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0440,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0088,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0207,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0084,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0293,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0069,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0473,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0199,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0454,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0021,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0052,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0445,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0362,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0035,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0373,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0096,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0464,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0165,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0296,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0178,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0180,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0405,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0426,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0054,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0133,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0055,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0162,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0223,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0071,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0366,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0046,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0009,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0424,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0433,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0109,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0060,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0046,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0279,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0417,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0003,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0255,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0319,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0464,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0072,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0108,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0107,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0268,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0144,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0474,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0425,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0406,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0199,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0291,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0210,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0396,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0326,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0383,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0019,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0134,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0107,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0320,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0271,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
