movement_id,train_id,section_id,arrival_time,departure_time,direction
MOV-000992,TRN-12037,SEC-HWH-KGP,2026-03-04T17:03:00,2026-03-04T17:51:00,DOWN
MOV-000993,TRN-12037,SEC-CNB-PRYJ,2026-03-05T06:45:00,2026-03-05T07:13:00,DOWN
MOV-000994,TRN-12037,SEC-MAS-RU,2026-03-06T11:00:00,2026-03-06T11:37:00,DOWN
MOV-000995,TRN-12037,SEC-GZB-CNB,2026-03-06T11:58:00,2026-03-06T12:36:00,DOWN
MOV-000996,TRN-12037,SEC-ST-BRC,2026-03-07T06:30:00,2026-03-07T07:10:00,DOWN
MOV-000997,TRN-12037,SEC-DDU-PNBE,2026-03-07T07:37:00,2026-03-07T08:11:00,DOWN
MOV-000998,TRN-12037,SEC-BCT-ST,2026-03-07T08:38:00,2026-03-07T09:28:00,DOWN
MOV-000999,TRN-12037,SEC-ST-BRC,2026-03-08T14:30:00,2026-03-08T15:20:00,DOWN
MOV-001000,TRN-12037,SEC-HWH-KGP,2026-03-08T15:46:00,2026-03-08T16:35:00,DOWN
MOV-001001,TRN-12037,SEC-CNB-PRYJ,2026-03-09T08:00:00,2026-03-09T08:45:00,DOWN
MOV-001002,TRN-12037,SEC-ST-BRC,2026-03-10T12:00:00,2026-03-10T12:33:00,DOWN
MOV-001003,TRN-12037,SEC-GZB-CNB,2026-03-10T13:01:00,2026-03-10T13:40:00,DOWN
MOV-001004,TRN-12037,SEC-CNB-PRYJ,2026-03-10T13:58:00,2026-03-10T14:31:00,DOWN
MOV-001005,TRN-12037,SEC-BCT-ST,2026-03-11T16:45:00,2026-03-11T17:25:00,DOWN
MOV-001006,TRN-12037,SEC-DDU-PNBE,2026-03-11T17:36:00,2026-03-11T18:22:00,DOWN
MOV-001007,TRN-12037,SEC-NDLS-GZB,2026-03-11T18:50:00,2026-03-11T19:21:00,DOWN
MOV-001008,TRN-12037,SEC-NDLS-GZB,2026-03-12T17:15:00,2026-03-12T18:05:00,DOWN
MOV-001009,TRN-12037,SEC-BCT-ST,2026-03-12T18:22:00,2026-03-12T18:54:00,DOWN
MOV-001010,TRN-12037,SEC-CNB-PRYJ,2026-03-12T19:21:00,2026-03-12T20:08:00,DOWN
MOV-001011,TRN-12037,SEC-ST-BRC,2026-03-13T21:45:00,2026-03-13T22:39:00,DOWN
MOV-001012,TRN-12037,SEC-NDLS-GZB,2026-03-13T23:02:00,2026-03-13T23:44:00,DOWN
MOV-001013,TRN-12037,SEC-PRYJ-DDU,2026-03-14T00:05:00,2026-03-14T00:33:00,DOWN
MOV-001014,TRN-12037,SEC-PRYJ-DDU,2026-03-14T05:45:00,2026-03-14T06:20:00,DOWN
MOV-001015,TRN-12037,SEC-DDU-PNBE,2026-03-14T06:43:00,2026-03-14T07:30:00,DOWN
MOV-001016,TRN-12037,SEC-CNB-PRYJ,2026-03-14T07:41:00,2026-03-14T08:19:00,DOWN
MOV-001017,TRN-12038,SEC-BRC-ADI,2026-03-01T19:00:00,2026-03-01T19:44:00,UP
MOV-001018,TRN-12038,SEC-HWH-KGP,2026-03-01T20:03:00,2026-03-01T20:28:00,UP
MOV-001019,TRN-12038,SEC-BCT-ST,2026-03-01T20:43:00,2026-03-01T21:37:00,UP
MOV-001020,TRN-12038,SEC-CNB-PRYJ,2026-03-02T09:30:00,2026-03-02T09:59:00,UP
MOV-001021,TRN-12038,SEC-MAS-RU,2026-03-02T10:15:00,2026-03-02T11:05:00,UP
MOV-001022,TRN-12038,SEC-DDU-PNBE,2026-03-03T05:30:00,2026-03-03T06:06:00,UP
MOV-001023,TRN-12038,SEC-CNB-PRYJ,2026-03-03T06:20:00,2026-03-03T07:02:00,UP
MOV-001024,TRN-12038,SEC-CNB-PRYJ,2026-03-04T20:00:00,2026-03-04T20:42:00,UP
MOV-001025,TRN-12038,SEC-NDLS-GZB,2026-03-05T19:45:00,2026-03-05T20:11:00,UP
MOV-001026,TRN-12038,SEC-GZB-CNB,2026-03-05T20:34:00,2026-03-05T21:16:00,UP
MOV-001027,TRN-12038,SEC-MAS-RU,2026-03-05T21:43:00,2026-03-05T22:25:00,UP
MOV-001028,TRN-12038,SEC-BRC-ADI,2026-03-06T18:00:00,2026-03-06T18:30:00,UP
MOV-001029,TRN-12038,SEC-NDLS-GZB,2026-03-07T17:00:00,2026-03-07T17:39:00,UP
MOV-001030,TRN-12038,SEC-CNB-PRYJ,2026-03-08T17:45:00,2026-03-08T18:19:00,UP
MOV-001031,TRN-12038,SEC-ST-BRC,2026-03-08T18:30:00,2026-03-08T19:24:00,UP
MOV-001032,TRN-12038,SEC-HWH-KGP,2026-03-09T12:15:00,2026-03-09T12:46:00,UP
MOV-001033,TRN-12038,SEC-CNB-PRYJ,2026-03-10T10:00:00,2026-03-10T10:40:00,UP
MOV-001034,TRN-12038,SEC-HWH-KGP,2026-03-10T10:54:00,2026-03-10T11:21:00,UP
MOV-001035,TRN-12038,SEC-GZB-CNB,2026-03-10T11:36:00,2026-03-10T12:09:00,UP
MOV-001036,TRN-12038,SEC-ST-BRC,2026-03-11T21:15:00,2026-03-11T21:45:00,UP
MOV-001037,TRN-12038,SEC-BCT-ST,2026-03-11T22:04:00,2026-03-11T22:32:00,UP
MOV-001038,TRN-12038,SEC-NDLS-GZB,2026-03-11T23:00:00,2026-03-11T23:42:00,UP
MOV-001039,TRN-12038,SEC-MAS-RU,2026-03-12T13:45:00,2026-03-12T14:37:00,UP
MOV-001040,TRN-12038,SEC-GZB-CNB,2026-03-12T15:01:00,2026-03-12T15:41:00,UP
MOV-001041,TRN-12038,SEC-CNB-PRYJ,2026-03-12T16:04:00,2026-03-12T16:36:00,UP
MOV-001042,TRN-12038,SEC-NDLS-GZB,2026-03-13T19:45:00,2026-03-13T20:26:00,UP
MOV-001043,TRN-12038,SEC-CNB-PRYJ,2026-03-14T17:45:00,2026-03-14T18:35:00,UP
MOV-001044,TRN-12039,SEC-MAS-RU,2026-03-01T01:45:00,2026-03-01T02:14:00,DOWN
MOV-001045,TRN-12039,SEC-BCT-ST,2026-03-02T02:15:00,2026-03-02T02:46:00,DOWN
MOV-001046,TRN-12039,SEC-GZB-CNB,2026-03-02T02:58:00,2026-03-02T03:36:00,DOWN
MOV-001047,TRN-12039,SEC-HWH-KGP,2026-03-02T03:55:00,2026-03-02T04:30:00,DOWN
MOV-001048,TRN-12039,SEC-DDU-PNBE,2026-03-03T00:30:00,2026-03-03T01:12:00,DOWN
MOV-001049,TRN-12039,SEC-PRYJ-DDU,2026-03-03T01:37:00,2026-03-03T02:17:00,DOWN
MOV-001050,TRN-12039,SEC-HWH-KGP,2026-03-03T02:39:00,2026-03-03T03:22:00,DOWN
MOV-001051,TRN-12039,SEC-MAS-RU,2026-03-04T23:15:00,2026-03-04T23:58:00,DOWN
MOV-001052,TRN-12039,SEC-NDLS-GZB,2026-03-05T00:15:00,2026-03-05T00:52:00,DOWN
MOV-001053,TRN-12039,SEC-DDU-PNBE,2026-03-05T01:06:00,2026-03-05T01:49:00,DOWN
MOV-001054,TRN-12039,SEC-MAS-RU,2026-03-05T02:45:00,2026-03-05T03:34:00,DOWN
MOV-001055,TRN-12039,SEC-PRYJ-DDU,2026-03-05T04:02:00,2026-03-05T04:45:00,DOWN
MOV-001056,TRN-12039,SEC-NDLS-GZB,2026-03-05T05:07:00,2026-03-05T05:54:00,DOWN
MOV-001057,TRN-12039,SEC-ST-BRC,2026-03-06T01:15:00,2026-03-06T01:40:00,DOWN
MOV-001058,TRN-12039,SEC-CNB-PRYJ,2026-03-06T01:50:00,2026-03-06T02:44:00,DOWN
MOV-001059,TRN-12039,SEC-ST-BRC,2026-03-07T23:15:00,2026-03-08T00:00:00,DOWN
MOV-001060,TRN-12039,SEC-CNB-PRYJ,2026-03-08T00:18:00,2026-03-08T00:56:00,DOWN
MOV-001061,TRN-12039,SEC-BRC-ADI,2026-03-08T22:45:00,2026-03-08T23:18:00,DOWN
MOV-001062,TRN-12039,SEC-PRYJ-DDU,2026-03-08T23:36:00,2026-03-09T00:03:00,DOWN
MOV-001063,TRN-12039,SEC-ST-BRC,2026-03-09T00:14:00,2026-03-09T00:50:00,DOWN
MOV-001064,TRN-12039,SEC-HWH-KGP,2026-03-09T00:45:00,2026-03-09T01:18:00,DOWN
MOV-001065,TRN-12039,SEC-MAS-RU,2026-03-10T00:45:00,2026-03-10T01:16:00,DOWN
MOV-001066,TRN-12039,SEC-NDLS-GZB,2026-03-10T01:36:00,2026-03-10T02:04:00,DOWN
MOV-001067,TRN-12039,SEC-ST-BRC,2026-03-10T02:20:00,2026-03-10T02:45:00,DOWN
MOV-001068,TRN-12039,SEC-DDU-PNBE,2026-03-11T22:15:00,2026-03-11T22:55:00,DOWN
MOV-001069,TRN-12039,SEC-PRYJ-DDU,2026-03-12T00:00:00,2026-03-12T00:50:00,DOWN
MOV-001070,TRN-12039,SEC-BCT-ST,2026-03-12T01:18:00,2026-03-12T01:50:00,DOWN
MOV-001071,TRN-12039,SEC-GZB-CNB,2026-03-12T02:00:00,2026-03-12T02:33:00,DOWN
MOV-001072,TRN-12039,SEC-CNB-PRYJ,2026-03-13T22:15:00,2026-03-13T22:40:00,DOWN
MOV-001073,TRN-12039,SEC-CNB-PRYJ,2026-03-14T02:30:00,2026-03-14T03:22:00,DOWN
MOV-001074,TRN-12040,SEC-PRYJ-DDU,2026-03-01T15:15:00,2026-03-01T16:00:00,UP
MOV-001075,TRN-12040,SEC-ST-BRC,2026-03-02T16:30:00,2026-03-02T17:21:00,UP
MOV-001076,TRN-12040,SEC-DDU-PNBE,2026-03-03T14:00:00,2026-03-03T14:46:00,UP
MOV-001077,TRN-12040,SEC-CNB-PRYJ,2026-03-03T15:02:00,2026-03-03T15:50:00,UP
MOV-001078,TRN-12040,SEC-PRYJ-DDU,2026-03-03T16:01:00,2026-03-03T16:37:00,UP
MOV-001079,TRN-12040,SEC-DDU-PNBE,2026-03-04T05:30:00,2026-03-04T06:13:00,UP
MOV-001080,TRN-12040,SEC-BRC-ADI,2026-03-04T06:24:00,2026-03-04T06:51:00,UP
MOV-001081,TRN-12040,SEC-GZB-CNB,2026-03-04T07:01:00,2026-03-04T07:28:00,UP
MOV-001082,TRN-12040,SEC-GZB-CNB,2026-03-05T05:45:00,2026-03-05T06:39:00,UP
MOV-001083,TRN-12040,SEC-BRC-ADI,2026-03-05T07:01:00,2026-03-05T07:46:00,UP
MOV-001084,TRN-12040,SEC-CNB-PRYJ,2026-03-05T08:06:00,2026-03-05T08:46:00,UP
MOV-001085,TRN-12040,SEC-GZB-CNB,2026-03-06T13:45:00,2026-03-06T14:38:00,UP
MOV-001086,TRN-12040,SEC-BCT-ST,2026-03-06T14:58:00,2026-03-06T15:46:00,UP
MOV-001087,TRN-12040,SEC-BRC-ADI,2026-03-07T12:15:00,2026-03-07T13:06:00,UP
MOV-001088,TRN-12040,SEC-BRC-ADI,2026-03-08T07:45:00,2026-03-08T08:34:00,UP
MOV-001089,TRN-12040,SEC-CNB-PRYJ,2026-03-08T09:03:00,2026-03-08T09:42:00,UP
MOV-001090,TRN-12040,SEC-HWH-KGP,2026-03-08T09:53:00,2026-03-08T10:23:00,UP
MOV-001091,TRN-12040,SEC-CNB-PRYJ,2026-03-09T19:00:00,2026-03-09T19:40:00,UP
MOV-001092,TRN-12040,SEC-PRYJ-DDU,2026-03-09T19:59:00,2026-03-09T20:37:00,UP
MOV-001093,TRN-12040,SEC-PRYJ-DDU,2026-03-10T16:00:00,2026-03-10T16:38:00,UP
MOV-001094,TRN-12040,SEC-GZB-CNB,2026-03-11T20:30:00,2026-03-11T21:08:00,UP
MOV-001095,TRN-12040,SEC-PRYJ-DDU,2026-03-12T16:00:00,2026-03-12T16:31:00,UP
MOV-001096,TRN-12040,SEC-BCT-ST,2026-03-12T16:47:00,2026-03-12T17:22:00,UP
MOV-001097,TRN-12040,SEC-NDLS-GZB,2026-03-12T17:32:00,2026-03-12T18:25:00,UP
MOV-001098,TRN-12040,SEC-DDU-PNBE,2026-03-13T20:15:00,2026-03-13T20:53:00,UP
MOV-001099,TRN-12040,SEC-HWH-KGP,2026-03-13T21:18:00,2026-03-13T21:44:00,UP
MOV-001100,TRN-12040,SEC-NDLS-GZB,2026-03-14T20:45:00,2026-03-14T21:20:00,UP
MOV-001101,TRN-12040,SEC-DDU-PNBE,2026-03-14T21:39:00,2026-03-14T22:07:00,UP
MOV-001102,TRN-12040,SEC-CNB-PRYJ,2026-03-14T22:26:00,2026-03-14T23:12:00,UP
MOV-001103,TRN-12041,SEC-HWH-KGP,2026-03-01T14:15:00,2026-03-01T14:43:00,DOWN
MOV-001104,TRN-12041,SEC-DDU-PNBE,2026-03-01T14:59:00,2026-03-01T15:37:00,DOWN
MOV-001105,TRN-12041,SEC-DDU-PNBE,2026-03-02T13:15:00,2026-03-02T13:55:00,DOWN
MOV-001106,TRN-12041,SEC-GZB-CNB,2026-03-03T15:15:00,2026-03-03T15:44:00,DOWN
MOV-001107,TRN-12041,SEC-NDLS-GZB,2026-03-04T19:45:00,2026-03-04T20:28:00,DOWN
MOV-001108,TRN-12041,SEC-BCT-ST,2026-03-05T15:15:00,2026-03-05T15:58:00,DOWN
MOV-001109,TRN-12041,SEC-ST-BRC,2026-03-05T16:15:00,2026-03-05T16:53:00,DOWN
MOV-001110,TRN-12041,SEC-DDU-PNBE,2026-03-05T17:19:00,2026-03-05T17:55:00,DOWN
MOV-001111,TRN-12041,SEC-GZB-CNB,2026-03-06T11:15:00,2026-03-06T11:52:00,DOWN
MOV-001112,TRN-12041,SEC-NDLS-GZB,2026-03-06T12:02:00,2026-03-06T12:38:00,DOWN
MOV-001113,TRN-12041,SEC-GZB-CNB,2026-03-07T05:15:00,2026-03-07T06:02:00,DOWN
MOV-001114,TRN-12041,SEC-MAS-RU,2026-03-08T14:30:00,2026-03-08T15:18:00,DOWN
MOV-001115,TRN-12041,SEC-DDU-PNBE,2026-03-08T15:37:00,2026-03-08T16:04:00,DOWN
MOV-001116,TRN-12041,SEC-BRC-ADI,2026-03-08T16:26:00,2026-03-08T17:20:00,DOWN
MOV-001117,TRN-12041,SEC-BRC-ADI,2026-03-09T05:45:00,2026-03-09T06:19:00,DOWN
MOV-001118,TRN-12041,SEC-GZB-CNB,2026-03-09T06:34:00,2026-03-09T07:16:00,DOWN
MOV-001119,TRN-12041,SEC-BRC-ADI,2026-03-10T11:15:00,2026-03-10T11:40:00,DOWN
MOV-001120,TRN-12041,SEC-PRYJ-DDU,2026-03-11T06:15:00,2026-03-11T06:58:00,DOWN
MOV-001121,TRN-12041,SEC-ST-BRC,2026-03-12T13:45:00,2026-03-12T14:10:00,DOWN
MOV-001122,TRN-12041,SEC-GZB-CNB,2026-03-12T14:28:00,2026-03-12T15:01:00,DOWN
MOV-001123,TRN-12041,SEC-MAS-RU,2026-03-13T18:30:00,2026-03-13T19:18:00,DOWN
MOV-001124,TRN-12041,SEC-HWH-KGP,2026-03-13T19:33:00,2026-03-13T20:24:00,DOWN
MOV-001125,TRN-12041,SEC-PRYJ-DDU,2026-03-13T20:39:00,2026-03-13T21:16:00,DOWN
MOV-001126,TRN-12041,SEC-CNB-PRYJ,2026-03-14T09:45:00,2026-03-14T10:27:00,DOWN
MOV-001127,TRN-12042,SEC-MAS-RU,2026-03-01T20:30:00,2026-03-01T21:14:00,UP
MOV-001128,TRN-12042,SEC-MAS-RU,2026-03-02T19:15:00,2026-03-02T19:51:00,UP
MOV-001129,TRN-12042,SEC-DDU-PNBE,2026-03-02T20:01:00,2026-03-02T20:36:00,UP
MOV-001130,TRN-12042,SEC-HWH-KGP,2026-03-03T14:45:00,2026-03-03T15:25:00,UP
MOV-001131,TRN-12042,SEC-MAS-RU,2026-03-03T15:45:00,2026-03-03T16:21:00,UP
MOV-001132,TRN-12042,SEC-GZB-CNB,2026-03-04T11:00:00,2026-03-04T11:46:00,UP
MOV-001133,TRN-12042,SEC-PRYJ-DDU,2026-03-04T12:01:00,2026-03-04T12:37:00,UP
MOV-001134,TRN-12042,SEC-CNB-PRYJ,2026-03-05T11:30:00,2026-03-05T12:14:00,UP
MOV-001135,TRN-12042,SEC-NDLS-GZB,2026-03-05T12:25:00,2026-03-05T13:05:00,UP
MOV-001136,TRN-12042,SEC-ST-BRC,2026-03-06T12:30:00,2026-03-06T13:06:00,UP
MOV-001137,TRN-12042,SEC-BCT-ST,2026-03-06T13:31:00,2026-03-06T14:05:00,UP
MOV-001138,TRN-12042,SEC-CNB-PRYJ,2026-03-06T14:16:00,2026-03-06T15:02:00,UP
MOV-001139,TRN-12042,SEC-GZB-CNB,2026-03-07T14:00:00,2026-03-07T14:48:00,UP
MOV-001140,TRN-12042,SEC-BCT-ST,2026-03-07T15:17:00,2026-03-07T15:47:00,UP
MOV-001141,TRN-12042,SEC-DDU-PNBE,2026-03-08T14:45:00,2026-03-08T15:22:00,UP
MOV-001142,TRN-12042,SEC-PRYJ-DDU,2026-03-09T16:15:00,2026-03-09T17:06:00,UP
MOV-001143,TRN-12042,SEC-BRC-ADI,2026-03-09T17:21:00,2026-03-09T18:09:00,UP
MOV-001144,TRN-12042,SEC-BCT-ST,2026-03-10T13:00:00,2026-03-10T13:30:00,UP
MOV-001145,TRN-12042,SEC-PRYJ-DDU,2026-03-10T13:52:00,2026-03-10T14:25:00,UP
MOV-001146,TRN-12042,SEC-MAS-RU,2026-03-10T14:36:00,2026-03-10T15:11:00,UP
MOV-001147,TRN-12042,SEC-PRYJ-DDU,2026-03-11T06:30:00,2026-03-11T07:14:00,UP
MOV-001148,TRN-12042,SEC-GZB-CNB,2026-03-11T07:35:00,2026-03-11T08:05:00,UP
MOV-001149,TRN-12042,SEC-BCT-ST,2026-03-12T07:00:00,2026-03-12T07:39:00,UP
MOV-001150,TRN-12042,SEC-CNB-PRYJ,2026-03-12T07:58:00,2026-03-12T08:24:00,UP
MOV-001151,TRN-12042,SEC-HWH-KGP,2026-03-12T08:49:00,2026-03-12T09:31:00,UP
MOV-001152,TRN-12042,SEC-ST-BRC,2026-03-13T14:30:00,2026-03-13T15:20:00,UP
MOV-001153,TRN-12042,SEC-BCT-ST,2026-03-14T15:00:00,2026-03-14T15:32:00,UP
MOV-001154,TRN-12042,SEC-ST-BRC,2026-03-14T15:57:00,2026-03-14T16:51:00,UP
MOV-001155,TRN-12042,SEC-DDU-PNBE,2026-03-14T17:06:00,2026-03-14T17:43:00,UP
MOV-001156,TRN-12043,SEC-PRYJ-DDU,2026-03-01T06:00:00,2026-03-01T06:51:00,DOWN
MOV-001157,TRN-12043,SEC-HWH-KGP,2026-03-01T07:15:00,2026-03-01T08:01:00,DOWN
MOV-001158,TRN-12043,SEC-GZB-CNB,2026-03-02T18:00:00,2026-03-02T18:27:00,DOWN
MOV-001159,TRN-12043,SEC-CNB-PRYJ,2026-03-02T18:49:00,2026-03-02T19:20:00,DOWN
MOV-001160,TRN-12043,SEC-PRYJ-DDU,2026-03-02T19:31:00,2026-03-02T20:08:00,DOWN
MOV-001161,TRN-12043,SEC-CNB-PRYJ,2026-03-03T07:15:00,2026-03-03T08:01:00,DOWN
MOV-001162,TRN-12043,SEC-HWH-KGP,2026-03-03T08:20:00,2026-03-03T08:57:00,DOWN
MOV-001163,TRN-12043,SEC-MAS-RU,2026-03-03T09:13:00,2026-03-03T09:42:00,DOWN
MOV-001164,TRN-12043,SEC-GZB-CNB,2026-03-04T08:45:00,2026-03-04T09:19:00,DOWN
MOV-001165,TRN-12043,SEC-PRYJ-DDU,2026-03-05T07:00:00,2026-03-05T07:31:00,DOWN
MOV-001166,TRN-12043,SEC-NDLS-GZB,2026-03-06T18:15:00,2026-03-06T18:49:00,DOWN
MOV-001167,TRN-12043,SEC-CNB-PRYJ,2026-03-07T16:15:00,2026-03-07T16:41:00,DOWN
MOV-001168,TRN-12043,SEC-BCT-ST,2026-03-07T17:00:00,2026-03-07T17:44:00,DOWN
MOV-001169,TRN-12043,SEC-HWH-KGP,2026-03-08T16:30:00,2026-03-08T17:05:00,DOWN
MOV-001170,TRN-12043,SEC-PRYJ-DDU,2026-03-08T17:17:00,2026-03-08T17:48:00,DOWN
MOV-001171,TRN-12043,SEC-BCT-ST,2026-03-08T18:06:00,2026-03-08T18:46:00,DOWN
MOV-001172,TRN-12043,SEC-BRC-ADI,2026-03-09T06:45:00,2026-03-09T07:30:00,DOWN
MOV-001173,TRN-12043,SEC-MAS-RU,2026-03-10T06:45:00,2026-03-10T07:29:00,DOWN
MOV-001174,TRN-12043,SEC-BCT-ST,2026-03-11T08:00:00,2026-03-11T08:37:00,DOWN
MOV-001175,TRN-12043,SEC-MAS-RU,2026-03-11T09:01:00,2026-03-11T09:33:00,DOWN
MOV-001176,TRN-12043,SEC-BRC-ADI,2026-03-11T09:58:00,2026-03-11T10:41:00,DOWN
MOV-001177,TRN-12043,SEC-DDU-PNBE,2026-03-12T16:15:00,2026-03-12T16:41:00,DOWN
MOV-001178,TRN-12043,SEC-PRYJ-DDU,2026-03-12T17:06:00,2026-03-12T17:37:00,DOWN
MOV-001179,TRN-12043,SEC-MAS-RU,2026-03-13T06:00:00,2026-03-13T06:52:00,DOWN
MOV-001180,TRN-12043,SEC-HWH-KGP,2026-03-14T06:45:00,2026-03-14T07:20:00,DOWN
MOV-001181,TRN-12043,SEC-DDU-PNBE,2026-03-14T07:45:00,2026-03-14T08:25:00,DOWN
MOV-001182,TRN-12044,SEC-MAS-RU,2026-03-01T16:00:00,2026-03-01T16:47:00,UP
MOV-001183,TRN-12044,SEC-BCT-ST,2026-03-01T17:13:00,2026-03-01T18:02:00,UP
MOV-001184,TRN-12044,SEC-BRC-ADI,2026-03-02T21:30:00,2026-03-02T22:13:00,UP
MOV-001185,TRN-12044,SEC-PRYJ-DDU,2026-03-02T22:34:00,2026-03-02T23:18:00,UP
MOV-001186,TRN-12044,SEC-HWH-KGP,2026-03-03T17:00:00,2026-03-03T17:44:00,UP
MOV-001187,TRN-12044,SEC-ST-BRC,2026-03-03T17:55:00,2026-03-03T18:28:00,UP
MOV-001188,TRN-12044,SEC-BRC-ADI,2026-03-03T18:52:00,2026-03-03T19:34:00,UP
MOV-001189,TRN-12044,SEC-DDU-PNBE,2026-03-04T17:00:00,2026-03-04T17:35:00,UP
MOV-001190,TRN-12044,SEC-HWH-KGP,2026-03-04T17:49:00,2026-03-04T18:19:00,UP
MOV-001191,TRN-12044,SEC-PRYJ-DDU,2026-03-04T18:35:00,2026-03-04T19:07:00,UP
MOV-001192,TRN-12044,SEC-NDLS-GZB,2026-03-05T20:00:00,2026-03-05T20:54:00,UP
MOV-001193,TRN-12044,SEC-BRC-ADI,2026-03-06T09:15:00,2026-03-06T09:59:00,UP
MOV-001194,TRN-12044,SEC-BCT-ST,2026-03-06T10:09:00,2026-03-06T10:55:00,UP
MOV-001195,TRN-12044,SEC-CNB-PRYJ,2026-03-06T11:05:00,2026-03-06T11:57:00,UP
MOV-001196,TRN-12044,SEC-MAS-RU,2026-03-07T14:30:00,2026-03-07T15:03:00,UP
MOV-001197,TRN-12044,SEC-BCT-ST,2026-03-08T17:45:00,2026-03-08T18:27:00,UP
MOV-001198,TRN-12044,SEC-DDU-PNBE,2026-03-08T18:56:00,2026-03-08T19:32:00,UP
MOV-001199,TRN-12044,SEC-BRC-ADI,2026-03-09T18:45:00,2026-03-09T19:36:00,UP
MOV-001200,TRN-12044,SEC-ST-BRC,2026-03-09T20:05:00,2026-03-09T20:47:00,UP
MOV-001201,TRN-12044,SEC-HWH-KGP,2026-03-09T21:11:00,2026-03-09T22:05:00,UP
MOV-001202,TRN-12044,SEC-BRC-ADI,2026-03-10T07:45:00,2026-03-10T08:24:00,UP
MOV-001203,TRN-12044,SEC-PRYJ-DDU,2026-03-10T08:39:00,2026-03-10T09:12:00,UP
MOV-001204,TRN-12044,SEC-HWH-KGP,2026-03-11T14:00:00,2026-03-11T14:35:00,UP
MOV-001205,TRN-12044,SEC-CNB-PRYJ,2026-03-11T14:51:00,2026-03-11T15:21:00,UP
MOV-001206,TRN-12044,SEC-ST-BRC,2026-03-12T14:15:00,2026-03-12T14:56:00,UP
MOV-001207,TRN-12044,SEC-NDLS-GZB,2026-03-12T15:10:00,2026-03-12T15:51:00,UP
MOV-001208,TRN-12044,SEC-BRC-ADI,2026-03-13T07:30:00,2026-03-13T08:18:00,UP
MOV-001209,TRN-12044,SEC-BCT-ST,2026-03-13T08:45:00,2026-03-13T09:20:00,UP
MOV-001210,TRN-12044,SEC-MAS-RU,2026-03-14T09:45:00,2026-03-14T10:34:00,UP
MOV-001211,TRN-12044,SEC-BCT-ST,2026-03-14T11:01:00,2026-03-14T11:31:00,UP
MOV-001212,TRN-12044,SEC-CNB-PRYJ,2026-03-14T11:56:00,2026-03-14T12:44:00,UP
MOV-001213,TRN-12045,SEC-DDU-PNBE,2026-03-01T22:00:00,2026-03-01T22:34:00,DOWN
MOV-001214,TRN-12045,SEC-CNB-PRYJ,2026-03-01T23:03:00,2026-03-01T23:46:00,DOWN
MOV-001215,TRN-12045,SEC-PRYJ-DDU,2026-03-01T23:59:00,2026-03-02T00:41:00,DOWN
MOV-001216,TRN-12045,SEC-BCT-ST,2026-03-02T00:00:00,2026-03-02T00:26:00,DOWN
MOV-001217,TRN-12045,SEC-BRC-ADI,2026-03-03T00:00:00,2026-03-03T00:52:00,DOWN
MOV-001218,TRN-12045,SEC-GZB-CNB,2026-03-04T03:45:00,2026-03-04T04:21:00,DOWN
MOV-001219,TRN-12045,SEC-BRC-ADI,2026-03-04T04:48:00,2026-03-04T05:38:00,DOWN
MOV-001220,TRN-12045,SEC-MAS-RU,2026-03-04T05:58:00,2026-03-04T06:45:00,DOWN
MOV-001221,TRN-12045,SEC-GZB-CNB,2026-03-05T22:00:00,2026-03-05T22:51:00,DOWN
MOV-001222,TRN-12045,SEC-DDU-PNBE,2026-03-05T23:15:00,2026-03-05T23:53:00,DOWN
MOV-001223,TRN-12045,SEC-BCT-ST,2026-03-06T00:19:00,2026-03-06T01:08:00,DOWN
MOV-001224,TRN-12045,SEC-BCT-ST,2026-03-06T00:15:00,2026-03-06T00:55:00,DOWN
MOV-001225,TRN-12045,SEC-DDU-PNBE,2026-03-07T00:45:00,2026-03-07T01:17:00,DOWN
MOV-001226,TRN-12045,SEC-NDLS-GZB,2026-03-07T01:43:00,2026-03-07T02:37:00,DOWN
MOV-001227,TRN-12045,SEC-PRYJ-DDU,2026-03-07T02:57:00,2026-03-07T03:33:00,DOWN
MOV-001228,TRN-12045,SEC-NDLS-GZB,2026-03-08T00:30:00,2026-03-08T01:11:00,DOWN
MOV-001229,TRN-12045,SEC-ST-BRC,2026-03-09T23:30:00,2026-03-09T23:58:00,DOWN
MOV-001230,TRN-12045,SEC-HWH-KGP,2026-03-10T00:12:00,2026-03-10T00:52:00,DOWN
MOV-001231,TRN-12045,SEC-PRYJ-DDU,2026-03-10T01:07:00,2026-03-10T01:49:00,DOWN
MOV-001232,TRN-12045,SEC-MAS-RU,2026-03-10T01:30:00,2026-03-10T01:55:00,DOWN
MOV-001233,TRN-12045,SEC-HWH-KGP,2026-03-10T02:17:00,2026-03-10T02:48:00,DOWN
MOV-001234,TRN-12045,SEC-BCT-ST,2026-03-11T01:15:00,2026-03-11T01:44:00,DOWN
MOV-001235,TRN-12045,SEC-MAS-RU,2026-03-12T03:00:00,2026-03-12T03:47:00,DOWN
MOV-001236,TRN-12045,SEC-BCT-ST,2026-03-13T23:00:00,2026-03-13T23:27:00,DOWN
MOV-001237,TRN-12045,SEC-HWH-KGP,2026-03-13T23:46:00,2026-03-14T00:17:00,DOWN
MOV-001238,TRN-12045,SEC-NDLS-GZB,2026-03-14T00:28:00,2026-03-14T01:21:00,DOWN
